Country,Year,Homicide Rate,Total Emissions,Coal,Oil,Gas,Cement,Flaring,Emissions Per Capita,GDP per capita,Population,Energy Consumption Coal,Energy Consumption Gas,Energy Consumption Oil,Energy Consumption Other,Energy Consumption Total,Energy Production Coal,Energy Production Gas,Energy Production Oil,Energy Production Other,Energy Production Total,Homicide per capita,Homicide per emissions,GDP,Energy Production to Consumption
Guinea,2017,0.8,3.238976,0.0,3.238976,0.0,0.0,0.0,0.264605,843.4642789,12240789.0,0.0,0.0,0.0413171692802134,0.011360117289,0.0526772865692134,0.0,0.0,0.0,0.011360117289,0.011360117289,0.0065355264272588965,0.2469916418028414,10324668267.052052,0.21565494407297894
Guinea,2018,0.84,3.685984,0.0,3.685984,0.0,0.0,0.0,0.29359,944.4172662,12554864.0,0.0,0.0,0.0411321597629324,0.006937466496,0.0480696262589324,0.0,0.0,0.0,0.006937466496,0.006937466496,0.006690634004478264,0.22789030012067332,11857030336.392796,0.1443212072969023
Guinea,2019,0.86,4.433863,0.0,4.433863,0.0,0.0,0.0,0.34431,1043.899882,12877539.0,0.0,0.0,0.0411321597,0.011673144,0.0528053037,0.0,0.0,0.0,0.011673144,0.011673144,0.006678294664842405,0.19396178907647801,13442861442.550398,0.2210600674946975
Guinea-Bissau,1990,0.48,0.172208,0.0,0.172208,0.0,0.0,0.0,0.176886,250.5898464,973551.0,0.0,0.0,0.003860039761,0.0,0.003860039761,0.0,0.0,0.0,0.0,0.0,0.049304042623344854,2.7873269534516396,243961995.5525664,0.0
Guinea-Bissau,1991,0.5,0.175872,0.0,0.175872,0.0,0.0,0.0,0.176959,258.7400731,993856.0,0.0,0.0,0.003860039761,0.0,0.003860039761,0.0,0.0,0.0,0.0,0.0,0.050309099104900515,2.842976710334789,257150374.09087363,0.0
Guinea-Bissau,1992,0.52,0.179536,0.0,0.179536,0.0,0.0,0.0,0.175516,221.2460248,1022904.0,0.0,0.0,0.0041005833702,0.0,0.0041005833702,0.0,0.0,0.0,0.0,0.0,0.05083566004238912,2.8963550485696463,226313443.7520192,0.0
Guinea-Bissau,1993,0.54,0.1832,0.0,0.1832,0.0,0.0,0.0,0.17336,224.1574222,1056761.0,0.0,0.0,0.004492949761,0.0,0.004492949761,0.0,0.0,0.0,0.0,0.0,0.0510995390632319,2.9475982532751095,236880821.6414942,0.0
Guinea-Bissau,1994,0.55,0.1832,0.0,0.1832,0.0,0.0,0.0,0.168132,216.2411595,1089617.0,0.0,0.0,0.004492949761,0.0,0.004492949761,0.0,0.0,0.0,0.0,0.0,0.05047645181747348,3.0021834061135375,235620043.4909115,0.0
Guinea-Bissau,1995,0.58,0.1832,0.0,0.1832,0.0,0.0,0.0,0.163978,227.3200154,1117222.0,0.0,0.0,0.004492949761,0.0,0.004492949761,0.0,0.0,0.0,0.0,0.0,0.05191448073883257,3.1659388646288207,253966922.24521878,0.0
Guinea-Bissau,1996,0.57,0.1832,0.0,0.1832,0.0,0.0,0.0,0.160617,237.0847195,1140604.0,0.0,0.0,0.0043128633702,0.0,0.0043128633702,0.0,0.0,0.0,0.0,0.0,0.04997352280020059,3.1113537117903927,270419779.400578,0.0
Guinea-Bissau,1997,0.6,0.20152,0.0,0.20152,0.0,0.0,0.0,0.173359,231.0229389,1162443.0,0.0,0.0,0.004492949761,0.0,0.004492949761,0.0,0.0,0.0,0.0,0.0,0.051615434047088765,2.9773719730051607,268550998.1637327,0.0
Guinea-Bissau,1998,0.62,0.172208,0.0,0.172208,0.0,0.0,0.0,0.145437,174.3624702,1184071.0,0.0,0.0,0.004492949761,0.0,0.004492949761,0.0,0.0,0.0,0.0,0.0,0.05236172493034624,3.600297314875035,206457544.4521842,0.0
Guinea-Bissau,1999,0.63,0.194192,0.0,0.194192,0.0,0.0,0.0,0.160958,186.0352265,1206474.0,0.0,0.0,0.004492951,0.0,0.004492951,0.0,0.0,0.0,0.0,0.0,0.052218282366632014,3.2442119139820385,224446663.856361,0.0
Guinea-Bissau,2000,0.7,0.14656,0.0,0.14656,0.0,0.0,0.0,0.119072,301.4955612,1230849.0,0.0,0.0,0.0034012704752,0.0,0.0034012704752,0.0,0.0,0.0,0.0,0.0,0.05687131402795956,4.776200873362445,371095510.0074588,0.0
Guinea-Bissau,2001,0.73,0.150224,0.0,0.150224,0.0,0.0,0.0,0.119474,312.2535637,1257380.0,0.0,0.0,0.0034637945502999,0.0,0.0034637945502999,0.0,0.0,0.0,0.0,0.0,0.05805723011341043,4.859409947811269,392621385.925106,0.0
Guinea-Bissau,2002,0.75,0.153888,0.0,0.153888,0.0,0.0,0.0,0.119694,324.9699124,1285678.0,0.0,0.0,0.0035386053659999,0.0,0.0035386053659999,0.0,0.0,0.0,0.0,0.0,0.05833497967609308,4.873674360573924,417806667.0346072,0.0
Guinea-Bissau,2003,0.78,0.194192,0.0,0.194192,0.0,0.0,0.0,0.147601,362.9061756,1315653.0,0.0,0.0,0.0041139916277999,0.0,0.0041139916277999,0.0,0.0,0.0,0.0,0.0,0.05928614915939081,4.016643322073,477458598.64666677,0.0
Guinea-Bissau,2004,0.8,0.20152,0.0,0.20152,0.0,0.0,0.0,0.149606,394.9958221,1347009.0,0.0,0.0,0.0042566252132,0.0,0.0042566252132,0.0,0.0,0.0,0.0,0.0,0.05939084297135357,3.9698292973402145,532062927.3310989,0.0
Guinea-Bissau,2005,0.81,0.212512,0.0,0.212512,0.0,0.0,0.0,0.154026,425.4718586,1379713.0,0.0,0.0,0.0043114536367999,0.0,0.0043114536367999,0.0,0.0,0.0,0.0,0.0,0.058707861707471054,3.8115494654419515,587029054.4445819,0.0
Guinea-Bissau,2006,0.85,0.216176,0.0,0.216176,0.0,0.0,0.0,0.152873,418.902099,1414091.0,0.0,0.0,0.0044097365604,0.0,0.0044097365604,0.0,0.0,0.0,0.0,0.0,0.060109285753179954,3.9319813485308264,592365688.0770091,0.0
Guinea-Bissau,2007,0.92,0.230832,0.0,0.230832,0.0,0.0,0.0,0.159132,480.4386207,1450572.0,0.0,0.0,0.004685315104,0.0,0.004685315104,0.0,0.0,0.0,0.0,0.0,0.06342325648089167,3.9855825882026754,696910810.9060404,0.0
Guinea-Bissau,2008,0.95,0.227168,0.0,0.227168,0.0,0.0,0.0,0.152622,583.2683601,1488431.0,0.0,0.0,0.0045631027325999,0.0,0.0045631027325999,0.0,0.0,0.0,0.0,0.0,0.06382559890246843,4.181927031976334,868154708.4920031,0.0
Guinea-Bissau,2009,0.97,0.234496,0.0,0.234496,0.0,0.0,0.0,0.153547,543.5624962,1527196.0,0.0,0.0,0.0047276167404,0.0,0.0047276167404,0.0,0.0,0.0,0.0,0.0,0.06351509563932856,4.136531113537117,830126469.9466553,0.0
Guinea-Bissau,2010,1.02,0.23816,0.0,0.23816,0.0,0.0,0.0,0.151963,542.2840598,1567220.0,0.0,0.0,0.0048515323348,0.0,0.0048515323348,0.0,0.0,0.0,0.0,0.0,0.0650833960771302,4.28283506886127,849878424.199756,0.0
Guinea-Bissau,2011,1.03,0.241824,0.0,0.241824,0.0,0.0,0.0,0.150293,683.5345133,1609017.0,0.0,0.0,0.004922659493,0.0,0.004922659493,0.0,0.0,0.0,0.0,0.0,0.0640142397501083,4.259296016937938,1099818651.986426,0.0
Guinea-Bissau,2012,1.04,0.245488,0.0,0.245488,0.0,0.0,0.0,0.148536,598.5726713,1652717.0,0.0,0.0,0.0050195613192,0.0,0.0050195613192,0.0,0.0,0.0,0.0,0.0,0.06292668375771533,4.236459623280975,989271229.5929221,0.0
Guinea-Bissau,2013,1.08,0.245488,0.0,0.245488,0.0,0.0,0.0,0.144596,616.1599585,1697753.0,0.0,0.0,0.00513822384,0.0,0.00513822384,0.0,0.0,0.0,0.0,0.0,0.06361349383567574,4.399400378022551,1046087418.0232506,0.0
Guinea-Bissau,2014,1.1,0.260144,0.0,0.260144,0.0,0.0,0.0,0.149224,605.1225831,1743309.0,0.0,0.0,0.005395824245,2.853e-06,0.005398677245,0.0,0.0,0.0,2.853e-06,2.853e-06,0.06309839506364047,4.228427332554278,1054915645.221478,0.0005284627827385522
Guinea-Bissau,2015,1.13,0.278464,0.0,0.278464,0.0,0.0,0.0,0.15566,585.9570106,1788919.0,0.0,0.0,0.0055751679999999,9.319e-06,0.0055844869999999,0.0,0.0,0.0,9.319e-06,9.319e-06,0.06316663862366043,4.057975178119972,1048229629.4455414,0.0016687298224528353
Guinea-Bissau,2016,1.17,0.304112,0.0,0.304112,0.0,0.0,0.0,0.165769,642.6664064,1834552.0,0.0,0.0,0.0058048032,9.232e-06,0.0058140352,0.0,0.0,0.0,9.232e-06,9.232e-06,0.06377578831235091,3.8472667964434155,1179004941.1939328,0.0015878816832756708
Guinea-Bissau,2017,1.19,0.304112,0.0,0.304112,0.0,0.0,0.0,0.161777,718.2457991,1879826.0,0.0,0.0,0.0046964936037828,9.213e-06,0.0047057066037828,0.0,0.0,0.0,9.213e-06,9.213e-06,0.0633037313027908,3.913032040827064,1350177127.5389566,0.0019578356186919724
Guinea-Bissau,2018,1.2,0.31144,0.0,0.31144,0.0,0.0,0.0,0.161791,781.6443091,1924955.0,0.0,0.0,0.0047096582500298,1.8208e-05,0.0047278662500298,0.0,0.0,0.0,1.8208e-05,1.8208e-05,0.06233911961578323,3.8530696121243255,1504630121.0235906,0.0038512087772967847
Guinea-Bissau,2019,1.23,0.322432,0.0,0.322432,0.0,0.0,0.0,0.163633,730.6114487,1970457.0,0.0,0.0,0.0047096584,1.7808e-05,0.0047274664,0.0,0.0,0.0,1.7808e-05,1.7808e-05,0.06242206757112691,3.814757840412862,1439638443.3710558,0.0037669225951558324
Guyana,1990,1.91,1.128512,0.0,1.128512,0.0,0.0,0.0,1.510491,530.8175214,747116.0,0.0,0.0,0.00925106151,5.201e-05,0.00930307151,0.0,0.0,0.0,5.201e-05,5.201e-05,0.2556497250761595,1.6924941870356718,396582263.3182824,0.005590626702599645
Guyana,1991,1.86,1.106528,0.0,1.106528,0.0,0.0,0.0,1.487077,468.3980223,744096.0,0.0,0.0,0.01091278314,5.218e-05,0.01096496314,0.0,0.0,0.0,5.218e-05,5.218e-05,0.2499677460972778,1.6809335145608608,348533094.80134076,0.00475879392696253
Guyana,1992,1.6,1.040576,0.0,1.040576,0.0,0.0,0.0,1.39675,501.4418045,744998.0,0.0,0.0,0.012057102132,0.00011995,0.012177052132,0.0,0.0,0.0,5.171e-05,5.171e-05,0.21476567722329457,1.5376099391106466,373573141.46889096,0.004246512163983565
Guyana,1993,1.78,1.04424,0.0,1.04424,0.0,0.0,0.0,1.397558,607.7463433,747189.0,0.0,0.0,0.015442904793,9.2489e-05,0.015535393793,0.0,0.0,0.0,5.1545e-05,5.1545e-05,0.23822620515023643,1.7045889833754693,454101382.50398374,0.0033179075269546983
Guyana,1994,1.92,1.458272,0.0,1.458272,0.0,0.0,0.0,1.94554,721.6033895,749546.0,0.0,0.0,0.015426041793,0.00010276,0.015528801793,0.0,0.0,0.0,5.158e-05,5.158e-05,0.2561550591958332,1.3166268021329353,540874934.186167,0.0033215698601582375
Guyana,1995,1.94,1.568192,0.0,1.568192,0.0,0.0,0.0,2.086224,826.9733705,751689.0,0.0,0.0,0.013065321,0.0001198,0.013185121,0.0,0.0,0.0,5.156e-05,5.156e-05,0.25808545821476697,1.237093417132596,621626785.8977745,0.003910468474274904
Guyana,1996,2.26,1.652464,0.0,1.652464,0.0,0.0,0.0,2.192844,936.0843257,753571.0,0.0,0.0,0.014265033,0.00010288,0.014367913,0.0,0.0,0.0,5.17e-05,5.17e-05,0.29990538383244575,1.3676546054861103,705406001.4020747,0.0035982957302149593
Guyana,1997,2.35,1.806352,0.0,1.806352,0.0,0.0,0.0,2.391851,991.9585514,755211.0,0.0,0.0,0.01518862601,9.8833e-05,0.01528745901,0.0,0.0,0.0,5.1065e-05,5.1065e-05,0.31117131503646,1.300964596047725,749138009.5613455,0.003340319667682955
Guyana,1998,2.51,1.828336,0.0,1.828336,0.0,0.0,0.0,2.416206,948.2404227,756697.0,0.0,0.0,0.01970572001,6.1182e-05,0.01976690201,0.0,0.0,0.0,6.1182e-05,6.1182e-05,0.3317047642583491,1.3728330022490394,717530683.1358218,0.003095173941219937
Guyana,1999,2.33,1.832,0.0,1.832,0.0,0.0,0.0,2.416842,916.5463808,758014.0,0.0,0.0,0.023667658,6.1356e-05,0.023729014,0.0,0.0,0.0,6.1356e-05,6.1356e-05,0.30738218555330116,1.2718340611353711,694754988.2957312,0.0025856953011195493
Guyana,2000,2.69,1.747728,0.0,1.747728,0.0,0.0,0.0,2.302517,938.893298,759051.0,0.0,0.0,0.0232316629565959,0.000418241,0.0236499039565959,0.0,0.0,0.0,0.000418241,0.000418241,0.354389889480417,1.539141102047916,712667896.740198,0.017684680697544804
Guyana,2001,2.5,1.744064,0.0,1.744064,0.0,0.0,0.0,2.295398,937.2981573,759809.0,0.0,0.0,0.0226292853043719,0.000485651,0.0231149363043719,0.0,0.0,0.0,0.000485651,0.000485651,0.32903005887005815,1.4334336354629187,712167575.5999557,0.021010267716296722
Guyana,2002,2.77,1.714752,0.0,1.714752,0.0,0.0,0.0,2.255294,955.0302105,760323.0,0.0,0.0,0.0228114513062179,0.000569688,0.0233811393062179,0.0,0.0,0.0,0.000569688,0.000569688,0.3643188486998289,1.6153939461799725,726131434.7379915,0.02436527974701811
Guyana,2003,3.17,1.857648,0.0,1.857648,0.0,0.0,0.0,2.442468,976.9934296,760562.0,0.0,0.0,0.023573396825862,0.000516375,0.024089771825862,0.0,0.0,0.0,0.000516375,0.000516375,0.4167970527057623,1.7064589200968105,743064076.8034352,0.02143544587025256
Guyana,2004,2.82,1.927264,0.0,1.927264,0.0,0.0,0.0,2.53446,1036.019877,760424.0,0.0,0.0,0.0229581033302919,0.000560896,0.0235189993302919,0.0,0.0,0.0,0.000560896,0.000560896,0.37084573869315013,1.4632141730453117,787814378.947848,0.02384863369920588
Guyana,2005,3.01,1.619488,0.0,1.619488,0.0,0.0,0.0,2.131721,1085.784887,759709.0,0.0,0.0,0.0207763937609429,0.0004519548,0.0212283485609429,0.0,0.0,0.0,0.0004519548,0.0004519548,0.3962043361339671,1.8586121045663813,824880550.717883,0.02129015352760561
Guyana,2006,3.0,1.509568,0.0,1.509568,0.0,0.0,0.0,1.990551,3138.082726,758367.0,0.0,0.0,0.0185486235895089,0.0004493307,0.0189979542895089,0.0,0.0,0.0,0.0004493307,0.0004493307,0.39558683328784083,1.9873235256709203,2379818382.6684422,0.02365153074655678
Guyana,2007,2.68,1.780704,0.0,1.780704,0.0,0.0,0.0,2.353806,3609.907921,756521.0,0.0,0.0,0.0230388742105,0.0004685016,0.0235073758105,0.0,0.0,0.0,0.0004685016,0.0004685016,0.3542532196726859,1.5050227325821697,2730971150.302841,0.01992998298817919
Guyana,2008,2.65,1.707424,0.0,1.707424,0.0,0.0,0.0,2.264038,4011.387554,754150.0,0.0,0.0,0.021902489144311,0.0004473716,0.022349860744311,0.0,0.0,0.0,0.0004473716,0.0004473716,0.35138898097195514,1.5520456547407087,3025187923.8491,0.020016751116173074
Guyana,2009,2.49,1.908944,0.0,1.908944,0.0,0.0,0.0,2.540997,4213.816229,751258.0,0.0,0.0,0.02257272871338,0.00044408,0.02301680871338,0.0,0.0,0.0,0.00044408,0.00044408,0.3314440578336604,1.3043860899010136,3165663152.566082,0.019293725969137067
Guyana,2010,2.63,1.88696,0.0,1.88696,0.0,0.0,0.0,2.522903,4589.873241,747932.0,0.0,0.0,0.024327860591454,9.9979488e-05,0.024427840079454,0.0,0.0,0.0,9.9979488e-05,9.9979488e-05,0.35163624500623053,1.3937762326705387,3432913072.8876123,0.004092850111790755
Guyana,2011,2.68,1.96024,0.0,1.96024,0.0,0.0,0.0,2.633917,4960.004726,744230.0,0.0,0.0,0.0252560204508039,0.000129543428,0.0253855638788039,0.0,0.0,0.0,0.000129543428,0.000129543428,0.36010373137336577,1.3671795290372608,3691384317.23098,0.005103035276997114
Guyana,2012,2.57,1.96024,0.0,1.96024,0.0,0.0,0.0,2.634852,5461.390967,743966.0,0.0,0.0,0.02856478597608,0.000184667496,0.02874945347208,0.0,0.0,0.0,0.000184667496,0.000184667496,0.3454458940327918,1.3110639513528954,4063089192.1551223,0.006423339357714735
Guyana,2013,2.87,1.90528,0.0,1.90528,0.0,0.0,0.0,2.549142,5576.24931,747420.0,0.0,0.0,0.027818581977,0.000214567549,0.028033149526,0.0,0.0,0.0,0.000214567549,0.000214567549,0.3839875839554735,1.506340275445079,4167800259.2802,0.007654065013315551
Guyana,2014,2.83,1.972021,0.0,1.971232,0.0,0.000789,0.0,2.625458,5495.376197,751115.0,0.0,0.0,0.02780550908,0.00020496903,0.0280104781099999,0.0,0.0,0.0,0.00020496903,0.00020496903,0.37677319718019214,1.4350759956410202,4127659492.209655,0.0073175841267352345
Guyana,2015,2.73,2.003336,0.0,1.963904,0.0,0.039432,0.0,2.653316,5668.429765,755031.0,0.0,0.0,0.02837552,0.0002926166,0.0286681366,0.0,0.0,0.0,0.0002926166,0.0002926166,0.361574557865836,1.3627269714116852,4279840193.897715,0.010207032430562646
Guyana,2016,2.69,2.345135,0.0,2.187408,0.0,0.157727,0.0,3.089415,5905.380196,759087.0,0.0,0.0,0.0319366312,0.0002252608,0.032161892,0.0,0.0,0.0,0.0002252608,0.0002252608,0.3543730824003046,1.1470555000031981,4482697336.841052,0.007003966060205663
Guyana,2017,2.67,2.319487,0.0,2.16176,0.0,0.157727,0.0,3.038953,6220.978568,763252.0,0.0,0.0,0.0316428352470221,0.0002063712,0.0318492064470221,0.0,0.0,0.0,0.0002063712,0.0002063712,0.3498189326723022,1.1511166046630137,4748174333.983136,0.006479633969633668
Guyana,2018,2.68,2.480982,0.0,2.319312,0.0,0.16167,0.0,3.158419,6094.908859,785514.0,0.0,0.0,0.0321147760850531,0.0002130336,0.0323278096850531,0.0,0.0,0.0,0.0002130336,0.0002130336,0.341177878433739,1.0802174300337528,4787636237.468526,0.0065897938052542114
Guyana,2019,2.67,2.730134,0.0,2.568464,0.0,0.16167,0.0,3.417995,6477.296726,798753.0,0.0,0.0,0.0378056896,0.0002439696,0.0380496592,0.0,0.0,0.0,0.0002439696,0.0002439696,0.33427104499138033,0.9779739749037959,5173760191.782678,0.0064118734603541465
Haiti,1990,2.19,0.994997,0.032976,0.875696,0.0,0.086325,0.0,0.143675,447.0962904,6925331.0,0.0003640354152192,0.0,0.009829961,0.003827936,0.0140219324152192,0.0,0.0,0.0,0.003827936,0.003827936,0.03162303722378035,2.2010116613416923,3096289799.8921223,0.2729963236625798
Haiti,1991,2.14,0.976137,0.065952,0.802416,0.0,0.107769,0.0,0.138145,491.581314,7066055.0,0.0009520926244196,0.0,0.0096360365,0.00360042,0.0141885491244196,0.0,0.0,0.0,0.00360042,0.00360042,0.030285640290091148,2.1923152180482863,3473540601.69627,0.25375533244645826
Haiti,1992,2.16,0.888522,0.069616,0.7328,0.0,0.086106,0.0,0.123307,313.2376603,7205780.0,0.0008120790031814,0.0,0.0112375542,0.003288756,0.0153383892031814,0.0,0.0,0.0,0.003288756,0.003288756,0.029975935984723378,2.431003396651968,2257121667.836534,0.21441338829228987
Haiti,1993,2.11,0.684199,0.0,0.6412,0.0,0.042999,0.0,0.09314,255.6852821,7345940.0,0.0,0.0,0.0088143485,0.002793739,0.0116080875,0.0,0.0,0.0,0.002793739,0.002793739,0.02872334922419731,3.0838981056680876,1878248741.189674,0.2406717730203188
Haiti,1994,2.13,0.1832,0.0,0.1832,0.0,0.0,0.0,0.024472,289.5455311,7486091.0,0.0,0.0,0.007548346,0.002382996,0.009931342,0.0,0.0,0.0,0.002382996,0.002382996,0.028452766604092846,11.626637554585152,2167564194.45793,0.2399470283069499
Haiti,1995,2.21,0.875696,0.0,0.875696,0.0,0.0,0.0,0.114811,368.8470858,7627316.0,0.0,0.0,0.0129725745,0.002578,0.0155505745,0.0,0.0,0.0,0.002578,0.002578,0.028974805816357942,2.523706857174179,2813313279.0757127,0.16578165649121193
Haiti,1996,2.23,1.018592,0.0,1.018592,0.0,0.0,0.0,0.131083,374.168937,7770593.0,0.0,0.0,0.0152864292,0.00278146,0.0180678892,0.0,0.0,0.0,0.00278146,0.00278146,0.02869793849710054,2.189296597656373,2907514522.669641,0.15394493342365637
Haiti,1997,2.36,1.348352,0.0,1.348352,0.0,0.0,0.0,0.17035,421.8403378,7915172.0,0.0,0.0,0.01985566055,0.002022174,0.02187783455,0.0,0.0,0.0,0.002022174,0.002022174,0.029816155605967877,1.7502847921017657,3338938830.2251015,0.09243026293934561
Haiti,1998,2.3,1.234768,0.0,1.234768,0.0,0.0,0.0,0.15318,461.9721216,8060896.0,0.0,0.0,0.0184064755,0.003089691,0.0214961665,0.0,0.0,0.0,0.003089691,0.003089691,0.028532808263498247,1.8626980938929416,3723909227.1169534,0.14373218592254577
Haiti,1999,2.41,1.271408,0.0,1.271408,0.0,0.0,0.0,0.154881,506.0014864,8208941.0,0.0,0.0,0.0205623845,0.00270989,0.0232722745,0.0,0.0,0.0,0.00270989,0.00270989,0.02935823268799228,1.8955362873286938,4153736347.769902,0.11644285134226996
Haiti,2000,2.49,1.634144,0.0,1.634144,0.0,0.0,0.0,0.195467,814.9993042,8360225.0,0.0,0.0,0.0209939710499999,0.00285628,0.0238502510499999,0.0,0.0,0.0,0.00285628,0.00285628,0.029783887395375127,1.5237335265435605,6813577557.955445,0.11975890710802443
Haiti,2001,2.6,1.471293,0.0,1.384992,0.0,0.086301,0.0,0.172855,743.9102325,8511728.0,0.0,0.0,0.0230537103299999,0.00289324,0.0259469503299999,0.0,0.0,0.0,0.00289324,0.00289324,0.030546088878779964,1.7671531095437822,6331961555.45676,0.11150597519951437
Haiti,2002,2.64,1.785235,0.0,1.663456,0.0,0.121779,0.0,0.20611,699.4287702,8661546.0,0.0,0.0,0.02580578079,0.002614461,0.02842024179,0.0,0.0,0.0,0.002614461,0.002614461,0.03047954718476355,1.4787969090904,6058134466.810729,0.09199291896664755
Haiti,2003,2.71,1.700183,0.0,1.579184,0.0,0.120999,0.0,0.192934,547.7409647,8812245.0,0.0,0.0,0.0237419055199999,0.0025515,0.0262934055199999,0.0,0.0,0.0,0.0025515,0.0025515,0.030752662913933963,1.5939460634531695,4826827577.472751,0.0970395408863724
Haiti,2004,2.63,1.651995,0.0,1.527888,0.0,0.124107,0.0,0.184344,673.6558974,8961489.0,0.0,0.0,0.0277047686299999,0.002574112,0.0302788806299999,0.0,0.0,0.0,0.002574112,0.002574112,0.029347801464689627,1.5920145036758584,6036959914.335228,0.08501344654893236
Haiti,2005,2.81,1.724339,0.0,1.601168,0.0,0.123171,0.0,0.18924,788.4266352,9111900.0,0.0,0.0,0.0289632085999999,0.002619738,0.0315829465999999,0.0,0.0,0.0,0.002619738,0.002619738,0.030838793226440148,1.629609954887061,7184064657.27888,0.08294786528879508
Haiti,2006,2.86,1.752042,0.0,1.634144,0.0,0.117898,0.0,0.189077,811.3397497,9266288.0,0.0,0.0,0.0296706838499999,0.002658292,0.03232897585,0.0,0.0,0.0,0.002658292,0.002658292,0.030864570581013672,1.632380958903953,7518107786.568113,0.08222629792957083
Haiti,2007,2.95,1.772405,0.0,1.656128,0.0,0.116277,0.0,0.188137,1010.820405,9420826.0,0.0,0.0,0.0333643290899999,0.001502368,0.0348666970899999,0.0,0.0,0.0,0.001502368,0.001502368,0.031313602437832946,1.6644051444224093,9522763152.75453,0.04308891077700886
Haiti,2008,2.96,1.760637,0.0,1.641472,0.0,0.119165,0.0,0.183874,1095.034452,9575247.0,0.0,0.0,0.03336432909,0.001763866,0.03512819509,0.0,0.0,0.0,0.001763866,0.001763866,0.030913040676653042,1.681209698535246,10485225351.409645,0.050212258144231345
Haiti,2009,3.02,1.888301,0.0,1.769712,0.0,0.118589,0.0,0.194057,1191.804156,9730638.0,0.0,0.0,0.03139339394,0.0020008,0.03339419394,0.0,0.0,0.0,0.0020008,0.0020008,0.03103599167906565,1.5993212946452922,11597014808.931528,0.059914606820421434
Haiti,2010,0.9,2.136827,0.0,2.018864,0.0,0.117963,0.0,0.217094,1204.862304,9842880.0,0.0,0.0,0.0292634623999999,0.0017160804,0.0309795427999999,0.0,0.0,0.0,0.0017160804,0.0017160804,0.009143665268701844,0.4211852433538139,11859315074.79552,0.0553939872863458
Haiti,2011,2.98,2.272898,0.0,2.25336,0.0,0.019538,0.0,0.228333,1306.84613,9954312.0,0.0,0.0,0.03139339394,0.0011746644,0.03256805834,0.0,0.0,0.0,0.0011746644,0.0011746644,0.029936775138251645,1.3111015100545647,13008754114.01256,0.036067989922422876
Haiti,2012,3.2,2.264181,0.0,2.23504,0.0,0.029141,0.0,0.223987,1356.172882,10108539.0,0.0,0.0,0.033704359650096,0.002103036,0.035807395650096,0.0,0.0,0.0,0.002103036,0.002103036,0.03165640455064772,1.4133145715823956,13708926468.439398,0.0587318893714171
Haiti,2013,3.26,2.70625,0.0,2.667392,0.0,0.038858,0.0,0.263736,1452.312144,10261206.0,0.0,0.0,0.03632152069,0.001354822,0.03767634269,0.0,0.0,0.0,0.001354822,0.001354822,0.031770144756863856,1.2046189376443417,14902474085.885664,0.03595948818990849
Haiti,2014,3.32,2.704625,0.0,2.627088,0.0,0.077537,0.0,0.259742,1453.917477,10412740.0,0.0,0.0,0.03973584808,0.00086541,0.04060125808,0.0,0.0,0.0,0.00086541,0.00086541,0.031884018999802165,1.2275269214770994,15139264669.45698,0.02131485675381811
Haiti,2015,3.36,2.660657,0.0,2.58312,0.0,0.077537,0.0,0.251867,1404.155214,10563757.0,0.0,0.0,0.045519528,0.00078438023,0.04630390823,0.0,0.0,0.0,0.00078438023,0.00078438023,0.03180686568235146,1.2628459812745498,14833154470.978996,0.016939827759329507
Haiti,2016,3.37,2.979519,0.0,2.901983,0.0,0.077537,0.0,0.2781,1305.571297,10713849.0,0.0,0.0,0.047403,0.00066738128,0.04807038128,0.0,0.0,0.0,0.00066738128,0.00066738128,0.031454615423457996,1.1310550461332853,13987693734.792152,0.013883419732259714
Haiti,2017,3.48,3.100428,0.0,3.022891,0.0,0.077537,0.0,0.285397,1384.038372,10863543.0,0.0,5.399534816e-05,0.0464762669498647,0.00118598949,0.0477162517880247,0.0,0.0,0.0,0.00118598949,0.00118598949,0.0320337481059356,1.122425678003166,15035560367.871996,0.02485504300020578
Haiti,2018,3.51,3.371393,0.0,3.293856,0.0,0.077537,0.0,0.306145,1494.224962,11012421.0,0.0,2.19776128e-05,0.0479832922098605,0.00180286512,0.0498081349426605,0.0,0.0,0.0,0.00180286512,0.00180286512,0.03187310038364861,1.0411126795363221,16455034350.253002,0.03619619811252663
Haiti,2019,3.53,3.052705,0.0,2.975168,0.0,0.077537,0.0,0.273529,1324.844005,11160438.0,0.0,4.368e-05,0.043481228,0.001193136,0.044718044,0.0,0.0,0.0,0.001193136,0.001193136,0.031629582996653,1.1563514980975889,14785839377.47419,0.026681310121703893
Honduras,1990,6.27,2.504658,0.003659,2.224469,0.0,0.27653,0.0,0.495654,974.2294838,5053234.0,0.0,0.0,0.037480025,0.021500768,0.058980793,0.0,0.0,0.0,0.021490532,0.021490532,0.12407895616945505,2.503335784765824,4923009551.34061,0.36436492130582243
Honduras,1991,6.56,2.526966,0.003659,2.231819,0.0,0.291488,0.0,0.486246,894.5102094,5196887.0,0.0,0.0,0.0369945385,0.0219100513980297,0.0589045898980297,0.0,0.0,0.0,0.021894728,0.021894728,0.12622941387796194,2.5959985215471835,4648668478.598138,0.37169816542144124
Honduras,1992,6.76,2.803312,0.003659,2.528532,0.0,0.271121,0.0,0.524496,924.9596767,5344774.0,0.0,0.0,0.0383434776,0.0224447997901001,0.0607882773901001,0.0,0.0,0.0,0.02244214,0.02244214,0.12647868740567889,2.411433333143082,4943700431.074566,0.36918532591375747
