Country,Year,Homicide Rate,Total Emissions,Coal,Oil,Gas,Cement,Flaring,Emissions Per Capita,GDP per capita,Population,Homicide per capita,Homicide per emissions
Moldova,2013,0.68,4.899358,0.553264,2.147104,1.72208,0.47691,0.0,1.434016,3321.043917,2859558.0,0.023779898851500825,0.13879369501065242
Moldova,2014,0.6,4.758816,0.3664,2.176416,1.751392,0.464608,0.0,1.425505,3327.786775,2857815.0,0.02099506091192047,0.12608178168687337
Moldova,2015,0.53,4.78176,0.369781,2.288247,1.680488,0.443244,0.0,1.459015,2731.065584,2835978.0,0.01868843834472623,0.1108378504985612
Moldova,2016,0.52,4.903671,0.278673,2.464057,1.72704,0.433902,0.0,1.52046,2879.391291,2803186.0,0.01855032095622624,0.10604300329283918
Moldova,2017,0.41,5.220511,0.40304,2.553808,1.725744,0.537919,0.0,1.641409,3509.64734,2755189.0,0.014881011792657418,0.07853637316347001
Moldova,2018,0.49,5.44545,0.307776,2.667392,1.875968,0.594314,0.0,1.733206,4232.206888,2707203.0,0.018099861739219406,0.08998338062051804
Moldova,2019,0.51,5.490665,0.366648,2.753524,1.734244,0.636249,0.0,1.765776,4493.370303,2664224.0,0.01914253456165848,0.09288492377517113
Mongolia,1990,1.04,9.791058,7.306016,2.355952,0.0,0.12909,0.0,4.529892,1184.762914,2161433.0,0.048116226595966656,0.10621936873420626
Mongolia,1991,1.07,11.959794,10.171264,1.70376,0.0,0.08477,0.0,5.43608,1081.33412,2200077.0,0.04863466142321383,0.08946642392001067
Mongolia,1992,1.15,10.942613,9.193565,1.699528,0.0,0.04952,0.0,4.892753,589.141694,2236494.0,0.05141976683147819,0.10509372852718084
Mongolia,1993,1.19,9.193024,7.592451,1.574893,0.0,0.02568,0.0,4.049236,338.4565525,2270311.0,0.05241572630357691,0.12944597990824347
Mongolia,1994,1.24,7.864772,6.800384,1.033248,0.0,0.03114,0.0,3.417223,402.2650748,2301510.0,0.0538776716155915,0.1576650918806038
Mongolia,1995,1.29,7.837062,6.840688,0.956304,0.0,0.04007,0.0,3.363064,623.1574552,2330334.0,0.055356871590081076,0.1646025002736995
Mongolia,1996,1.31,7.935414,6.830211,1.065733,0.0,0.03947,0.0,3.366696,570.9379005,2357033.0,0.05557834786360649,0.1650827543465281
Mongolia,1997,1.38,7.615103,6.525056,1.048408,0.0,0.04164,0.0,3.197244,495.8218917,2381771.0,0.057940079042023765,0.18121882264757283
Mongolia,1998,1.42,7.621516,6.433984,1.146832,0.0,0.0407,0.0,3.168835,467.513953,2405148.0,0.05904002581130142,0.18631463871492232
Mongolia,1999,1.45,7.487592,6.298416,1.150496,0.0,0.03868,0.0,3.083232,435.4184944,2428488.0,0.05970793349606834,0.19365371403783752
Mongolia,2000,1.48,7.431864,6.136557,1.261037,0.0,0.03427,0.0,3.032202,463.8538819,2450979.0,0.06038403429813148,0.19914250314591334
Mongolia,2001,1.51,7.803958,6.356359,1.422299,0.0,0.0253,0.0,3.156174,512.81947,2472601.0,0.06106929504598599,0.19349155902684254
Mongolia,2002,1.55,8.196568,6.774736,1.366672,0.0,0.05516,0.0,3.285702,559.827709,2494617.0,0.06213378646902511,0.18910353699255594
Mongolia,2003,1.57,7.930966,6.379745,1.49056,0.0,0.06066,0.0,3.151643,633.9465596,2516454.0,0.06238937806929911,0.1979582310654213
Mongolia,2004,1.63,8.5011,6.793056,1.652464,0.0,0.05558,0.0,3.349594,784.912072,2537949.0,0.06422508884142274,0.19173989248450202
Mongolia,2005,1.62,8.515106,6.811376,1.63048,0.0,0.07325,0.0,3.327182,986.0180138,2559255.0,0.06329967119337464,0.19025012724445242
Mongolia,2006,1.59,9.281176,7.371968,1.821008,0.0,0.0882,0.0,3.595624,1322.640638,2581242.0,0.06159825386383764,0.17131449721457712
Mongolia,2007,1.56,11.957832,9.570368,2.275344,0.0,0.11212,0.0,4.589206,1625.31852,2605643.0,0.05987005894514329,0.13045843092627493
Mongolia,2008,1.48,11.917791,9.336663,2.457788,0.0,0.12334,0.0,4.524792,2134.949772,2633887.0,0.05619071736942397,0.12418408747057236
Mongolia,2009,1.39,13.026382,10.64392,2.282672,0.0,0.09979,0.0,4.884808,1718.914022,2666713.0,0.05212409434386077,0.10670652833611051
Mongolia,2010,1.4,13.772318,11.178864,2.421904,0.0,0.17155,0.0,5.096102,2660.28811,2702520.0,0.05180350191672957,0.10165318576001511
Mongolia,2011,1.39,21.367866,18.202752,3.008144,0.0,0.15697,0.0,7.787299,3793.743754,2743938.0,0.05065712126148623,0.06505095080622464
Mongolia,2012,1.36,34.999851,31.396816,3.433168,0.0,0.15697,0.012897,12.534196,4402.304523,2792349.0,0.04870451365499084,0.038857308278255245
Mongolia,2013,1.37,43.478039,39.79073,3.576365,0.0,0.09643,0.014514,15.281441,4422.300876,2845153.0,0.048152067744687194,0.03151016079635054
Mongolia,2014,1.37,29.62612,26.0144,3.403856,0.0,0.18239,0.025474,10.205968,4211.939454,2902823.0,0.04719543699357488,0.04624297748068259
Mongolia,2015,1.35,23.282276,19.697107,3.367747,0.0,0.181946,0.035476,7.853034,3919.351148,2964749.0,0.04553505203981855,0.057984021837040337
Mongolia,2016,1.28,25.629142,22.5336,2.887232,0.0,0.191709,0.0166,8.459705,3690.756716,3029555.0,0.04225042951852665,0.04994314675067936
Mongolia,2017,1.25,34.135359,30.070881,3.75886,0.0,0.299546,0.006072,11.025526,3708.248223,3096030.0,0.04037428577888457,0.03661892057441083
Mongolia,2018,1.2,45.315639,40.9452,3.953456,0.0,0.414482,0.0025,14.322303,4165.022739,3163991.0,0.03792678297757484,0.026480924168364922
Mongolia,2019,1.16,47.254523,41.76185,5.005413,0.0,0.487261,0.0,14.618885,4394.947147,3232430.0,0.03588631463016987,0.02454791470437655
Montenegro,1990,0.68,1.91534,1.367655,0.544259,0.0,0.0,0.003427,3.08209,0.0,606372.0,0.11214238124451657,0.3550283500579532
Montenegro,1991,0.7,1.355041,0.865445,0.487335,0.0,0.0,0.00226,2.168225,0.0,607105.0,0.11530130702267316,0.5165895349292013
Montenegro,1992,0.69,1.483274,1.182027,0.301247,0.0,0.0,0.0,2.363162,0.0,608516.0,0.11339060928554055,0.46518714681171514
Montenegro,1993,0.66,1.29362,1.073187,0.220433,0.0,0.0,0.0,2.05482,0.0,610170.0,0.1081665765278529,0.5101961936271857
Montenegro,1994,0.64,1.256653,1.056245,0.200408,0.0,0.0,0.0,1.991626,0.0,611389.0,0.10467967202550257,0.5092893583192815
Montenegro,1995,0.62,1.327336,1.113949,0.213387,0.0,0.0,0.0,2.099996,0.0,611712.0,0.10135488595940573,0.4671010203897129
Montenegro,1996,0.61,1.552994,1.119614,0.43338,0.0,0.0,0.0,2.453372,0.0,611003.0,0.09983584368652855,0.39278966950290856
Montenegro,1997,0.59,1.669797,1.09264,0.577157,0.0,0.0,0.0,2.635383,0.0,609520.0,0.09679747998424991,0.3533363636418079
Montenegro,1998,0.62,1.75758,1.245846,0.511734,0.0,0.0,0.0,2.772632,0.0,607662.0,0.10203040506070808,0.3527577692053847
Montenegro,1999,0.65,1.211858,0.959101,0.252757,0.0,0.0,0.0,1.912284,0.0,606001.0,0.10726054907500154,0.5363664719793902
Montenegro,2000,0.63,1.520843,1.22964,0.291203,0.0,0.0,0.0,2.401367,1627.072633,604950.0,0.10414083808579222,0.4142439423398734
Montenegro,2001,0.59,1.667268,1.183925,0.483343,0.0,0.0,0.0,2.633645,1909.598702,607389.0,0.09713709006913197,0.35387232286590997
Montenegro,2002,0.56,1.766249,1.221461,0.544789,0.0,0.0,0.0,2.791443,2106.635068,609828.0,0.09182917150409625,0.31705608892064485
Montenegro,2003,0.52,1.889193,1.288895,0.600299,0.0,0.0,0.0,2.987571,2789.159065,612267.0,0.08493026735068197,0.2752498024288678
Montenegro,2004,0.49,2.041278,1.344636,0.696642,0.0,0.0,0.0,3.227087,3380.165121,613353.0,0.07988874269792436,0.24004569686245575
Montenegro,2005,0.46,1.750836,0.993465,0.757372,0.0,0.0,0.0,2.76648,3674.617924,614261.0,0.07488673381510466,0.2627316322031304
Montenegro,2006,0.44,2.062832,1.256752,0.80608,0.0,0.0,0.0,3.261162,4425.678873,615025.0,0.07154180724360798,0.21329899865815538
Montenegro,2007,0.42,2.055504,1.024081,1.031423,0.0,0.0,0.0,3.252776,5976.394145,615875.0,0.06819565658615791,0.20432944912780515
Montenegro,2008,0.4,2.605104,1.511694,1.09341,0.0,0.0,0.0,4.125486,7367.751909,616969.0,0.06483307913363558,0.1535447337227228
Montenegro,2009,0.38,1.681776,0.817072,0.864704,0.0,0.0,0.0,2.664487,6727.107767,618294.0,0.06145943515544385,0.22595161305667344
Montenegro,2010,0.37,2.421904,1.623152,0.798752,0.0,0.0,0.0,3.837932,6688.4824,619428.0,0.05973252742853084,0.15277236422252904
Montenegro,2011,0.36,2.407248,1.677001,0.730247,0.0,0.0,0.0,3.810215,7328.932252,620079.0,0.05805711852844556,0.1495483639408985
Montenegro,2012,0.36,2.213056,1.505904,0.707152,0.0,0.0,0.0,3.495857,6586.721279,620601.0,0.05800828551678131,0.16267098528008328
Montenegro,2013,0.35,2.150768,1.452134,0.698634,0.0,0.0,0.0,3.392668,7189.293287,621207.0,0.05634192789199091,0.1627325680873065
Montenegro,2014,0.34,2.1068,1.417968,0.688832,0.0,0.0,0.0,3.321488,7388.147794,621810.0,0.05467908203470514,0.1613821910005696
Montenegro,2015,0.33,2.238704,1.494912,0.743792,0.0,0.0,0.0,3.531268,6517.163752,622159.0,0.053041103640709214,0.14740671388446175
Montenegro,2016,0.32,2.0152,1.183472,0.831728,0.0,0.0,0.0,3.182243,7033.604899,622303.0,0.05142189576460342,0.15879317189360856
Montenegro,2017,0.31,2.103136,1.201792,0.901344,0.0,0.0,0.0,3.325442,7803.411137,622373.0,0.049809358696473016,0.14739893188077233
Montenegro,2018,0.31,2.39992,1.421632,0.978288,0.0,0.0,0.0,3.800619,8850.092733,622227.0,0.04982104601696808,0.12917097236574554
Montenegro,2019,0.31,2.476864,1.454608,1.022256,0.0,0.0,0.0,3.92906,8909.653336,622028.0,0.04983698483026487,0.12515826464432445
Morocco,1990,0.08,22.297998,4.220928,16.125264,0.10992,1.841886,0.0,0.907499,1219.430664,24570814.0,0.00032558953887323395,0.0035877660407001564
Morocco,1991,0.08,23.688164,4.873869,16.226685,0.073291,2.514318,0.0,0.947978,1282.572144,24988083.0,0.0003201526103462999,0.0033772140382006812
Morocco,1992,0.09,24.736784,4.183672,17.760458,0.047625,2.745029,0.0,0.973863,1317.329956,25400676.0,0.00035432127869352767,0.00363830641848997
Morocco,1993,0.09,26.778886,4.762553,19.237049,0.047626,2.73166,0.0,1.037669,1217.429077,25806777.0,0.0003487456027538813,0.0033608567585671784
Morocco,1994,0.11,28.123801,5.309136,20.056736,0.043968,2.713961,0.0,1.073364,1348.539063,26201551.0,0.0004198224753946818,0.003911277853231859
Morocco,1995,0.12,28.75027,6.313872,19.69283,0.025651,2.717917,0.0,1.080876,1455.950317,26599048.0,0.0004511439657539623,0.004173873845358669
Morocco,1996,0.14,29.524523,8.0508,18.663052,0.03298,2.777691,0.0,1.093538,1585.718384,26999093.0,0.0005185359374850112,0.004741820892415435
Morocco,1997,0.16,29.977577,7.682475,19.19703,0.065944,3.032128,0.0,1.094187,1416.900391,27397118.0,0.0005840030327277489,0.005337322626174891
Morocco,1998,0.19,30.881156,8.570096,19.159056,0.065952,3.086052,0.0,1.11116,1491.139771,27791825.0,0.0006836542760326103,0.006152619416190249
Morocco,1999,0.21,31.985669,8.295296,20.50008,0.076944,3.113349,0.0,1.13517,1464.148804,28176997.0,0.0007452887900012907,0.0065654402914005015
Morocco,2000,0.23,33.199036,10.028368,19.756288,0.087936,3.326444,0.0,1.162659,1348.049805,28554415.0,0.0008054796429904097,0.006927912003228046
Morocco,2001,0.25,36.805697,12.772704,19.869872,0.084272,4.078849,0.0,1.272229,1350.712036,28930097.0,0.0008641519591171782,0.006792426726764609
Morocco,2002,0.25,37.306287,13.104852,19.985174,0.084264,4.131997,0.0,1.273173,1426.95752,29301817.0,0.0008531894114279671,0.006701283352052698
Morocco,2003,0.25,36.570125,12.234096,20.071392,0.080608,4.184029,0.0,1.232925,1737.063843,29661270.0,0.0008428499521429798,0.006836181172473433
Morocco,2004,0.24,42.225556,13.688704,24.043168,0.098928,4.394756,0.0,1.405966,1964.080078,30033125.0,0.0007991176409381308,0.005683761748453946
Morocco,2005,0.24,44.660769,14.084416,25.343888,0.868368,4.364097,0.0,1.467564,2026.025879,30431902.0,0.0007886460727955815,0.005373843876266438
Morocco,2006,0.24,46.249416,14.698813,25.983046,1.09545,4.472107,0.0,1.499996,2200.966064,30833022.0,0.0007783862379756353,0.005189254714048714
Morocco,2007,0.23,48.912715,15.078481,27.588306,1.242188,5.00374,0.0,1.566077,2501.222412,31232633.0,0.0007364092550250247,0.004702253800468856
Morocco,2008,0.23,51.36908,14.121056,30.678672,1.113856,5.455496,0.0,1.623806,2889.220947,31634992.0,0.0007270430161638733,0.004477401580873164
Morocco,2009,0.22,50.859733,13.168416,30.883856,1.20912,5.598341,0.0,1.58724,2863.59668,32042877.0,0.0006865800471037603,0.004325622393652755
Morocco,2010,0.22,54.3652,13.223376,34.47824,1.304384,5.3592,0.0,1.674586,2835.217773,32464865.0,0.000677655674834933,0.004046706348914379
Morocco,2011,0.21,54.867636,11.464656,36.574048,1.637808,5.191124,0.0,1.667522,3041.145752,32903699.0,0.0006382261155501087,0.003827392891503472
Morocco,2012,0.21,56.95354,11.461719,37.257914,2.396408,5.8375,0.0,1.707641,2907.449219,33352169.0,0.0006296442069479799,0.003687215930739336
Morocco,2013,0.18,56.606417,11.21184,36.973424,2.348624,6.072529,0.0,1.674571,3117.515137,33803527.0,0.0005324888139631109,0.003179851499875005
Morocco,2014,0.18,57.174916,15.299893,34.457733,2.245889,5.1714,0.0,1.669409,3430.549561,34248603.0,0.0005255688823278426,0.003148233746421245
Morocco,2015,0.17,58.495177,16.843408,34.078864,2.322976,5.249929,0.0,1.68669,3139.243652,34680458.0,0.0004901896047624285,0.002906222507883001
Morocco,2016,0.17,58.457476,16.235184,34.654112,2.36328,5.2049,0.0,1.665111,3132.94458,35107264.0,0.0004842302721169044,0.0029080968189594777
Morocco,2017,0.16,61.472122,16.876384,36.830528,2.34496,5.42025,0.0,1.730239,3288.502197,35528115.0,0.000450347562768247,0.002602805870277262
Morocco,2018,0.16,63.010039,19.51926,35.792028,2.114251,5.5845,0.0,1.75381,3492.67334,35927511.0,0.0004453411760141135,0.0025392779077632378
Morocco,2019,0.15,68.60754,25.259616,36.343216,2.004208,5.0005,0.0,1.889785,3498.573975,36304408.0,0.00041317296786660176,0.0021863486141610673
Mozambique,1990,0.26,0.988736,0.153888,0.802416,0.0,0.032432,0.0,0.074322,0.0,13303459.0,0.0019543789325768587,0.26296200401320474
Mozambique,1991,0.29,0.948792,0.16488,0.75112,0.0,0.032792,0.0,0.069964,267.9270834,13561175.0,0.002138457766380863,0.3056518183121274
Mozambique,1992,0.26,1.038198,0.157552,0.868368,0.0,0.012278,0.0,0.07514,191.0672337,13816881.0,0.0018817560924205689,0.25043392493532063
Mozambique,1993,0.27,1.191645,0.157552,1.02592,0.0,0.008173,0.0,0.083882,192.137251,14206254.0,0.0019005713962315471,0.22657754616517503
Mozambique,1994,0.28,1.079627,0.158088,0.897057,0.0,0.024482,0.0,0.072396,187.5259032,14912873.0,0.00187757248385338,0.2593488306609598
Mozambique,1995,0.29,1.108989,0.150224,0.93432,0.0,0.024445,0.0,0.071113,185.954117,15594830.0,0.001859590646387296,0.26149943777620877
Mozambique,1996,0.28,1.091814,0.065952,0.95264,0.0,0.073222,0.0,0.067901,239.8574043,16079553.0,0.0017413419390451964,0.256453938124992
Mozambique,1997,0.28,1.170237,0.065952,1.014928,0.0,0.089357,0.0,0.07083,281.3769425,16521724.0,0.0016947383941288453,0.23926777225468007
Mozambique,1998,0.28,1.111895,0.0,1.02592,0.0,0.085975,0.0,0.065702,311.0451378,16923195.0,0.0016545339104111253,0.2518223393395959
Mozambique,1999,0.28,1.168343,0.0,1.08088,0.0,0.087463,0.0,0.067387,344.7020952,17337893.0,0.00161495978778967,0.23965564906880946
Mozambique,2000,0.29,1.321945,0.0,1.212784,0.0,0.109161,0.0,0.074398,318.3426885,17768505.0,0.0016321012938342306,0.21937372583579498
Mozambique,2001,0.31,1.553994,0.0,1.443616,0.003664,0.106714,0.0,0.085287,296.2873986,18220716.0,0.0017013601441348408,0.1994859697012987
Mozambique,2002,0.32,1.537057,0.0,1.336849,0.003673,0.196535,0.0,0.082218,303.6651317,18694946.0,0.0017116925611873927,0.20819006712177884
Mozambique,2003,0.34,1.855517,0.0,1.61216,0.003664,0.239693,0.0,0.096708,328.5282724,19186754.0,0.0017720558672926123,0.18323734032078393
Mozambique,2004,0.37,1.863973,0.0,1.637808,0.007328,0.218837,0.0,0.094645,387.4764538,19694411.0,0.001878705588098065,0.19850072935605825
Mozambique,2005,0.41,1.769698,0.0,1.436288,0.139232,0.194178,0.0,0.087561,422.642221,20211114.0,0.0020285868458314567,0.2316779473107841
Mozambique,2006,0.47,1.915622,0.0,1.516896,0.161216,0.23751,0.0,0.092382,442.558692,20735982.0,0.0022665914737001604,0.2453511183312783
Mozambique,2007,0.53,2.188865,0.025606,1.836283,0.069501,0.257476,0.0,0.102858,491.0992179,21280513.0,0.0024905414639205363,0.24213462228141072
Mozambique,2008,0.55,2.179933,0.025691,1.750631,0.117443,0.286169,0.0,0.099788,574.7707482,21845571.0,0.002517672804249429,0.252301332196907
Mozambique,2009,0.55,2.439006,0.025648,1.963904,0.150224,0.29923,0.0,0.108706,531.0269665,22436660.0,0.00245134525370532,0.22550170028282016
Mozambique,2010,0.55,2.634548,0.025648,2.114128,0.153888,0.340884,0.0,0.11418,481.26818,23073723.0,0.0023836638760030187,0.2087644635816087
Mozambique,2011,0.54,3.106628,0.124576,2.425568,0.1832,0.373284,0.0,0.130748,605.2734686,23760421.0,0.002272687003315303,0.17382190593788507
Mozambique,2012,0.54,3.05473,0.040304,2.315648,0.172208,0.452705,0.073865,0.124746,667.7174243,24487611.0,0.002205196742140342,0.17677503412740242
Mozambique,2013,0.55,3.581798,0.036677,2.677447,0.35577,0.505625,0.006279,0.141844,672.2042363,25251731.0,0.002178068505481862,0.1535541646960549
Mozambique,2014,0.58,7.920571,0.8244,5.162576,1.326368,0.585889,0.021338,0.304185,680.3750335,26038704.0,0.00222745340935555,0.07322704385832789
Mozambique,2015,0.61,6.312897,0.428937,3.519481,1.74141,0.614176,0.008892,0.235176,594.2265335,26843246.0,0.0022724524448347267,0.09662758635219297
Mozambique,2016,0.62,8.15937,0.051296,5.620576,1.535216,0.947808,0.004474,0.294599,430.9931688,27696493.0,0.002238550563062262,0.0759862587430157
Mozambique,2017,0.64,6.949325,0.025648,4.37848,1.61216,0.910609,0.022428,0.243243,462.7001369,28569441.0,0.0022401558364407623,0.09209527544042047
Mozambique,2018,0.65,7.079789,0.06232,4.457737,1.616663,0.929983,0.013085,0.240614,504.53589,29423878.0,0.0022090901817904494,0.09181064576924539
Mozambique,2019,0.68,7.146829,0.047632,4.356496,1.729408,1.011357,0.001936,0.235981,508.1636746,30285595.0,0.0022452918623523826,0.09514709250774014
Myanmar,1990,0.27,4.235719,0.2748,2.044512,1.7404,0.168679,0.007328,0.10563,50.7829482,40099553.0,0.0006733242138634314,0.06374360527693174
Myanmar,1991,0.3,4.137416,0.289456,2.018864,1.641472,0.180296,0.007328,0.101705,52.5358126,40680533.0,0.0007374534645354819,0.0725090249566396
Myanmar,1992,0.23,4.841915,0.120912,2.905552,1.615824,0.188635,0.010992,0.117414,53.7388483,41237813.0,0.0005577405377923413,0.0475018665135592
Myanmar,1993,0.24,5.303029,0.051296,3.081424,1.993216,0.162437,0.014656,0.126902,67.23767783,41788302.0,0.0005743234075411822,0.04525715397747211
Myanmar,1994,0.24,6.195949,0.040304,3.451488,2.49152,0.190653,0.021984,0.146348,90.26444814,42337109.0,0.000566878574538474,0.03873498635963595
Myanmar,1995,0.45,6.907278,0.065952,3.82888,2.788304,0.209486,0.014656,0.161083,113.7881689,42880186.0,0.0010494357463841225,0.06514867361643763
Myanmar,1996,0.24,7.202638,0.047632,3.909488,3.026464,0.204398,0.014656,0.16587,132.6388273,43423369.0,0.0005526977881426013,0.03332112484342542
Myanmar,1997,0.22,7.4449,0.051321,3.88941,3.26989,0.208619,0.025661,0.16931,128.1057198,43972046.0,0.0005003178610338032,0.029550430496044274
Myanmar,1998,0.23,8.036074,0.054935,4.673139,3.149608,0.147406,0.010987,0.18052,103.6268381,44516185.0,0.0005166660170901887,0.02862094102169791
Myanmar,1999,0.2,8.92995,0.3664,5.42272,2.978832,0.13635,0.025648,0.19826,125.3022579,45041636.0,0.00044403360481843956,0.02239654197391923
Myanmar,2000,0.2,10.179401,1.359344,5.910032,2.740672,0.158361,0.010992,0.223535,150.4078289,45538332.0,0.00043919043850793656,0.019647521499545996
Myanmar,2001,0.19,8.83168,1.564528,4.869456,2.224048,0.151664,0.021984,0.191931,135.1797056,46014826.0,0.00041291039544515503,0.021513460632631615
Myanmar,2002,0.17,9.285877,1.234768,5.543632,2.300992,0.188165,0.01832,0.199781,131.4673541,46480230.0,0.0003657468992730888,0.018307371506213147
Myanmar,2003,0.17,9.944164,0.601117,6.051487,3.056899,0.22733,0.007331,0.211919,165.2586951,46924293.0,0.00036228569282865914,0.01709545417794799
Myanmar,2004,0.17,12.512992,0.728923,6.410127,5.157405,0.205548,0.010989,0.26433,198.3769239,47338446.0,0.00035911613997637357,0.01358587938040718
Myanmar,2005,0.19,11.521173,0.586426,5.252179,5.457428,0.214145,0.010995,0.24141,221.8659075,47724471.0,0.0003981186087950561,0.016491376355515192
Myanmar,2006,0.17,12.779149,0.952367,5.454135,6.135444,0.22255,0.014652,0.265744,246.6924955,48088274.0,0.00035351653502889294,0.013302920249227863
Myanmar,2007,0.18,12.798005,0.820502,5.564026,6.164751,0.234075,0.014652,0.264172,321.8283481,48445647.0,0.0003715504098851234,0.014064692114122474
Myanmar,2008,0.13,9.72964,0.648528,5.162576,3.649344,0.2582,0.010992,0.199666,472.2605905,48729486.0,0.00026677892723924894,0.01336123433138328
Myanmar,2009,0.17,10.163186,0.608224,3.86552,5.42272,0.25573,0.010992,0.207345,600.9316172,49015836.0,0.0003468266867875109,0.01672703815516119
Myanmar,2010,0.17,13.079121,1.231104,7.49288,4.14032,0.203825,0.010992,0.264808,765.2418886,49390988.0,0.00034419234537280365,0.012997815373066738
Myanmar,2011,0.17,15.039032,1.663456,7.665088,5.496,0.203496,0.010992,0.302022,1086.838467,49794522.0,0.0003414030161791693,0.011303919028831112
Myanmar,2012,0.2,11.822064,1.704292,6.058485,3.577182,0.347723,0.134382,0.235414,1161.305962,50218185.0,0.00039826210365826646,0.01691751964800732
Myanmar,2013,0.19,12.722144,1.143168,6.789392,4.202608,0.428604,0.158371,0.251186,1195.9378,50648334.0,0.0003751357349681038,0.01493458964149439
Myanmar,2014,0.18,15.849349,1.157824,9.225952,4.829152,0.502583,0.133837,0.310331,1238.72871,51072436.0,0.00035244060024863506,0.01135693333524298
Myanmar,2015,0.18,21.887145,0.926992,9.625328,10.849104,0.377415,0.108307,0.425126,1224.562343,51483949.0,0.0003496235302385215,0.008224005460739625
Myanmar,2016,0.19,21.140408,1.124848,10.893072,8.07912,0.961663,0.081705,0.40739,1161.861778,51892349.0,0.0003661426080364949,0.008987527582249123
Myanmar,2017,0.18,23.630087,1.553536,11.453664,8.46384,2.091236,0.067812,0.451919,1175.202557,52288341.0,0.0003442450010031873,0.007617407417924445
Myanmar,2018,0.17,34.783468,3.25031,20.890662,8.116614,2.48048,0.045402,0.660454,1274.915657,52666014.0,0.0003227888102562689,0.004887379257295449
Myanmar,2019,0.17,34.609115,3.931472,19.715984,7.980192,2.938415,0.043052,0.652507,1295.201448,53040212.0,0.0003205115394335151,0.004912000783608595
Namibia,1990,1.92,0.0,1.6632023636363635,10.334184272727283,6.4688047272727225,0.0,0.07325854545454545,0.0,2037.927013,1369011.0,0.14024722956937524,inf
Namibia,1991,1.95,1.055232,0.040304,1.014928,0.0,0.0,0.0,0.745422,2117.017217,1415617.0,0.13774912282064994,1.8479348617176128
Namibia,1992,1.99,1.150496,0.032871,1.117625,0.0,0.0,0.0,0.787101,2346.287909,1461687.0,0.1361440582012428,1.7296887603259812
Namibia,1993,1.96,1.388656,0.23816,1.150496,0.0,0.0,0.0,0.919741,2153.36959,1509834.0,0.12981559562177034,1.4114366697007754
Namibia,1994,1.93,1.571856,0.263808,1.308048,0.0,0.0,0.0,1.008603,2352.660539,1558449.0,0.12384107532553199,1.2278478435683675
Namibia,1995,1.93,1.619488,0.043968,1.57552,0.0,0.0,0.0,1.008794,2478.243491,1605370.0,0.1202215065685792,1.1917346716987096
Namibia,1996,1.88,1.72208,0.03664,1.68544,0.0,0.0,0.0,1.043643,2417.605515,1650066.0,0.1139348365459321,1.0917030567685588
Namibia,1997,1.85,1.769712,0.029312,1.7404,0.0,0.0,0.0,1.045162,2453.846341,1693242.0,0.10925786154607552,1.045367833862233
Namibia,1998,1.81,1.817344,0.029312,1.788032,0.0,0.0,0.0,1.046885,2231.108017,1735953.0,0.1042654956672214,0.9959589378785745
Namibia,1999,1.79,1.663456,0.014656,1.6488,0.0,0.0,0.0,0.935431,2175.443758,1778277.0,0.10065923362895658,1.0760729469249561
Namibia,2000,1.75,1.604832,0.007345,1.597487,0.0,0.0,0.0,0.882192,2156.098944,1819141.0,0.09619925008561732,1.0904568204023848
Namibia,2001,1.67,2.011536,0.0,2.011536,0.0,0.0,0.0,1.083567,1916.251633,1856402.0,0.08995896362964487,0.8302113409851973
Namibia,2002,1.65,1.788032,0.010992,1.77704,0.0,0.0,0.0,0.946788,1773.439462,1888525.0,0.08736977270621252,0.9228022764693249
Namibia,2003,1.62,1.883296,0.021984,1.861312,0.0,0.0,0.0,0.983226,2571.999057,1915425.0,0.08457653001292141,0.8601940427845649
Namibia,2004,1.61,1.971232,0.021984,1.949248,0.0,0.0,0.0,1.01641,3407.846956,1939406.0,0.08301510874979247,0.8167481047385594
Namibia,2005,1.7,2.311984,0.051377,2.260607,0.0,0.0,0.0,1.177862,3692.762447,1962865.0,0.08660809581912154,0.7352992062228805
Namibia,2006,1.79,2.337632,0.168544,2.169088,0.0,0.0,0.0,1.176725,4027.961706,1986558.0,0.09010559973582448,0.7657321597240284
Namibia,2007,1.97,2.264352,0.062288,2.202064,0.0,0.0,0.0,1.125708,4394.512358,2011492.0,0.09793725254686571,0.870006076793714
Namibia,2008,2.12,2.704032,0.216469,2.487563,0.0,0.0,0.0,1.326447,4222.34768,2038552.0,0.10399538495952028,0.7840143903622442
Namibia,2009,2.19,2.762656,0.102592,2.660064,0.0,0.0,0.0,1.335959,4322.63941,2067919.0,0.10590356778964745,0.7927154158896367
Namibia,2010,2.25,2.8396,0.032976,2.806624,0.0,0.0,0.0,1.35266,5445.38292,2099271.0,0.10718006393648082,0.7923651218481477
Namibia,2011,2.27,2.782096,0.069616,2.5648,0.0,0.14768,0.0,1.304715,5873.079494,2132340.0,0.10645581849048465,0.815931585394609
Namibia,2012,2.33,3.355055,0.275102,2.857393,0.0,0.22256,0.0,1.547913,6017.157069,2167470.0,0.10749860436361287,0.6944744571996584
Namibia,2013,2.33,2.567728,0.106256,2.191072,0.0,0.2704,0.0,1.164761,5463.017361,2204510.0,0.1056924214451284,0.907416984976602
Namibia,2014,2.29,3.677997,0.069547,3.30529,0.0,0.30316,0.0,1.639766,5544.097423,2243001.0,0.10209536241847418,0.6226214975161752
